Genes	Taxa
16403766	COG2801
6567218	COG2801
7701792	COG2801
9850351	COG2801
14857659	COG2801
3438718	COG2801
5249007	COG2801
7771267	COG2801
3128274	COG2801
1110191	COG2801
15496587	COG2801
3910246	COG2801
9861485	COG2801
16403517	COG2801
5249033	COG2801
4715187	COG2801
15209214	COG2801
17911029	COG2801
17692278	COG2801
4148757	COG2801
4300522	COG2801
7400299	COG2801
730066	COG2801
16773387	COG2801
11693495	COG2801
12944285	COG2801
4381125	COG2801
669499	COG2801
2758972	COG2801
16306445	COG2801
18987214	COG2801
15385330	COG2801
15385233	COG2801
18599531	COG2801
1230880	COG2801
7884519	COG2801
10377567	COG2801
16306745	COG2801
6534560	COG2801
16680310	COG2801
7572421	COG2801
7771348	COG2801
10226222	COG2801
18310716	COG2801
10226093	COG2801
2426681	COG2801
17692048	COG2801
9078374	COG2801
14709159	COG2801
16306481	COG2801
16680931	COG2801
14686870	COG2801
9845010	COG2801
12514006	COG2801
7884813	COG2801
1918305	COG2801
10784680	COG2801
2703945	COG2801
67997	COG2801
17022403	COG2801
1789247	COG2801
12091438	COG2801
12264071	COG2801
3128265	COG2801
4558549	COG2801
4759534	COG2801
4558810	COG2801
17634939	COG2801
17513431	COG2801
18599699	COG2801
1108579	COG2801
6608527	COG2801
9470211	COG2801
9515895	COG2801
9766586	COG2801
16563179	COG2801
18890063	COG2801
18890053	COG2801
18732680	COG2801
18310332	COG2801
13059146	COG2801
2703281	COG2801
12091736	COG2801
6566756	COG2801
9470314	COG2801
7929343	COG2801
10436642	COG2801
10509284	COG2801
4558506	COG2801
7136048	COG2801
1708750	COG2801
7622931	COG2801
14643303	COG2801
2804196	COG2801
2075332	COG2801
1789236	COG2801
13443442	COG2801
2426780	COG2801
730350	COG2801
10509349	COG2801
1708412	COG2801
17081266	COG2801
1996588	COG2801
8844042	COG2801
5781772	COG2801
10851370	COG2801
2252247	COG2801
18987080	COG2801
9845466	COG2801
8844134	COG2801
15385571	COG2801
10357678	COG2801
5781676	COG2801
11418553	COG2801
7169593	COG2801
14643528	COG2801
13443459	COG2801
5781594	COG2801
14643364	COG2801
9175806	COG2801
17700198	COG2801
15972404	COG2801
17791435	COG2801
7672437	COG2801
11566284	COG2801
3048328	COG2801
11374631	COG2801
3705175	COG2801
2604055	COG2801
3666452	COG2801
15393194	COG2801
3746417	COG2801
15809330	COG2801
3773316	COG2801
1230215	COG2801
3773359	COG2801
4381983	COG2801
18444882	COG2801
14643449	COG2801
4558805	COG2801
1918435	COG2801
8496991	COG2801
4558577	COG2801
16047214	COG2801
15809011	COG2801
3746631	COG2801
12018324	COG2801
12552560	COG2801
16173384	COG2801
3014166	COG2801
5762708	COG2801
8496977	COG2801
1573326	COG2801
11566524	COG2801
6250990	COG2801
15972343	COG2801
4310566	COG2801
12091597	COG2801
10509053	COG2801
10509306	COG2801
7884842	COG2801
2703574	COG2801
10419098	COG2801
7308868	COG2801
18599436	COG2801
10027482	COG2801
14857510	COG2801
4381978	COG2801
7162219	COG2801
14686714	COG2801
13443728	COG2801
17022265	COG2801
1108132	COG2801
14049702	COG2801
3014129	COG2801
16490750	COG2801
18974520	COG2801
1109252	COG2801
18890108	COG2801
6646429	COG2801
7892775	COG2801
6414550	COG2801
7758540	COG2801
10784297	COG2801
10226711	COG2801
9845924	COG2801
10702872	COG2801
10027060	COG2801
2998167	COG2801
4558468	COG2801
3867220	COG2801
16446007	COG2801
13428346	COG2801
5781477	COG2801
1918477	COG2801
11198005	COG2801
1652702	COG2801
1573974	COG2801
3014495	COG2801
11447632	COG2801
13082578	COG2801
8287043	COG2801
12264484	COG2801
10027147	COG2801
10443075	COG2801
16374726	COG2801
13042704	COG2801
5947852	COG2801
15385983	COG2801
4759079	COG2801
17893628	COG2801
6175074	COG2801
4333312	COG2801
10279358	COG2801
15209903	COG2801
2914576	COG2801
13614016	COG2801
2758181	COG2801
1789113	COG2801
11693439	COG2801
3272609	COG2801
17692606	COG2801
7162271	COG2801
7701987	COG2801
5781597	COG2801
3128087	COG2801
10977974	COG2801
8548153	COG2801
730206	COG2801
4300627	COG2801
1398824	COG2801
1708377	COG2801
12027049	COG2801
4504538	COG2801
669158	COG2801
6646940	COG2801
3705392	COG2801
3300763	COG2801
9256167	COG2801
17791485	COG2801
3577170	COG2801
7308078	COG2801
18890590	COG2801
11418980	COG2801
3350170	COG2801
15496011	COG2801
19007726	COG2801
3350298	COG2801
9143614	COG2801
18593213	COG2801
4293025	COG2801
5781763	COG2801
10509253	COG2801
8645189	COG2801
11447443	COG2801
18890046	COG2801
12091560	COG2801
5329380	COG2801
5690247	COG2801
4310649	COG2801
12308906	COG2801
4293411	COG2801
14816555	COG2801
4042018	COG2801
669492	COG2801
17827033	COG2801
18854681	COG2801
7169075	COG2801
18593158	COG2801
3300878	COG2801
2553333	COG2801
4042289	COG2801
18974074	COG2801
15209680	COG2801
12439052	COG2801
13443759	COG2801
6534212	COG2801
12264783	COG2801
11198657	COG2801
5762418	COG2801
2804358	COG2801
7672896	COG2801
8287336	COG2801
1398035	COG2801
9515827	COG2801
17022130	COG2801
15972231	COG2801
6175144	COG2801
14643255	COG2801
8287809	COG2801
7348261	COG2801
9096624	COG2801
5668542	COG2801
7771361	COG2801
13042061	COG2801
17081164	COG2801
3746112	COG2801
2252053	COG2801
12308320	COG2801
1692156	COG2801
6567544	COG2801
4293313	COG2801
11198185	COG2801
18281252	COG2801
18732391	COG2801
13428075	COG2801
17700599	COG2801
16403053	COG2801
2252057	COG2801
10509110	COG2801
8496879	COG2801
19071029	COG2801
3438342	COG2801
2578290	COG2801
7892162	COG2801
18890403	COG2801
18943994	COG2801
11198326	COG2801
16680595	COG2801
5797480	COG2801
17692092	COG2801
6566860	COG2801
6566771	COG2801
2804160	COG2801
15209405	COG2801
18890510	COG2801
2758861	COG2801
4381649	COG2801
7672839	COG2801
525074	COG2801
8978660	COG2801
9096104	COG2801
7758808	COG2801
16306517	COG2801
5947983	COG2801
5616767	COG2801
8496932	COG2801
1110347	COG2801
13686678	COG2801
4015325	COG2801
10419982	COG2801
10027396	COG2801
2232064	COG2801
12703557	COG2801
4413262	COG2801
10419975	COG2801
2804109	COG2801
4333854	COG2801
4300993	COG2801
1108755	COG2801
2665491	COG2801
4558689	COG2801
12514255	COG2801
2252140	COG2801
10509251	COG2801
10851415	COG2801
5249210	COG2801
4310597	COG2801
9845471	COG2801
2804016	COG2801
6941770	COG2801
16306819	COG2801
11282384	COG2801
8311489	COG2801
5302152	COG2801
14452476	COG2801
15972196	COG2801
9143697	COG2801
6608474	COG2801
14857533	COG2801
16306009	COG2801
6879976	COG2801
17827786	COG2801
7758243	COG2801
6879952	COG2801
2578309	COG2801
7572254	COG2801
3128175	COG2801
6646519	COG2801
8287363	COG2801
10357169	COG2801
1573089	COG2801
2604184	COG2801
4293353	COG2801
15385348	COG2801
1398982	COG2801
4806434	COG2801
6567054	COG2801
13042792	COG2801
11374760	COG2801
18854265	COG2801
18890425	COG2801
12308759	COG2801
4413069	COG2801
18739994	COG2801
3432563	COG2801
2485310	COG2801
18526031	COG2801
12537345	COG2801
5011888	COG2801
13710473	COG2801
9540029	COG2801
1164219	COG2801
2959733	COG2801
10553537	COG2801
6388775	COG2801
1734026	COG2801
11581761	COG2801
6354884	COG2801
9866668	COG2801
12385531	COG2801
736452	COG2801
15199861	COG2801
356077	COG2801
15517216	COG2801
8896119	COG2801
13710528	COG2801
13776442	COG2801
15060448	COG2801
4182306	COG2801
5455809	COG2801
5489589	COG2801
10553643	COG2801
143674	COG2801
6595183	COG2801
8282550	COG2801
15060558	COG2801
17180524	COG2801
18265664	COG2801
12940085	COG2801
15060393	COG2801
17157511	COG2801
8354741	COG2801
17180619	COG2801
3930892	COG2801
10053251	COG2801
10999682	COG2801
17334079	COG2801
8859273	COG2801
15517050	COG2801
3930889	COG2801
6595152	COG2801
11100010	COG2801
12385786	COG2801
16283842	COG2801
10082154	COG2801
5710289	COG2801
15685845	COG2801
10553797	COG2801
17157514	COG2801
9719314	COG2801
11100031	COG2801
10999916	COG2801
18265852	COG2801
6797618	COG2801
13087327	COG2801
12385734	COG2801
10082360	COG2801
2048403	COG2801
6411814	COG2801
9866645	COG2801
6292582	COG2801
6388497	COG2801
13710570	COG2801
14991141	COG2801
3547964	COG2801
10324772	COG2801
275780	COG2801
17610084	COG2801
8350720	COG2801
17917142	COG2801
11026166	COG2801
12266208	COG2801
2454784	COG2801
17720423	COG2801
8350706	COG2801
7574471	COG2801
9392137	COG2801
979722	COG2801
963053	COG2801
12266150	COG2801
16060966	COG2801
3926757	COG2801
8210855	COG2801
18723489	COG2801
18492665	COG2801
12780633	COG2801
12780615	COG2801
16617296	COG2801
3547852	COG2801
11163613	COG2801
14936582	COG2801
13547419	COG2801
6118866	COG2801
2925160	COG2801
321313	COG2801
19175719	COG2801
1236027	COG2801
18110512	COG2801
2894613	COG2801
2840250	COG2801
7999940	COG2801
2987298	COG2801
4988806	COG2801
7359102	COG2801
8081255	COG2801
9119177	COG2801
13265468	COG2801
10238835	COG2801
2179369	COG2801
7922556	COG2801
4988676	COG2801
14313761	COG2801
7127330	COG2801
11275229	COG2801
7677552	COG2801
16176770	COG2801
1363488	COG2801
4988586	COG2801
2894261	COG2801
4237652	COG2801
12142430	COG2801
15791965	COG2801
10855689	COG2801
3404888	COG2801
4988732	COG2801
18939335	COG2801
8576155	COG2801
4237649	COG2801
16572301	COG2801
2807566	COG2801
3258700	COG2801
18919926	COG2801
13131976	COG2801
17923522	COG2801
4151996	COG2801
9772173	COG2801
10938549	COG2801
15589891	COG2801
10069908	COG2801
16176699	COG2801
3542355	COG2801
9527452	COG2801
11623149	COG2801
16176625	COG2801
8081579	COG2801
5435166	COG2801
6655570	COG2801
6098290	COG2801
1236330	COG2801
12142022	COG2801
18045733	COG2801
3542315	COG2801
520378	COG2801
10238884	COG2801
15528908	COG2801
12022458	COG2801
2807747	COG2801
5423789	COG2801
12022631	COG2801
2207501	COG2801
10855835	COG2801
9119057	COG2801
2807083	COG2801
2807093	COG2801
18939457	COG2801
6098542	COG2801
5998520	COG2801
17591251	COG2801
1236350	COG2801
5423888	COG2801
7999795	COG2801
7403668	COG2801
10938755	COG2801
18928763	COG2801
13596807	COG2801
7403811	COG2801
9119291	COG2801
7359185	COG2801
2207396	COG2801
10670983	COG2801
520797	COG2801
13773461	COG2801
17923519	COG2801
5423788	COG2801
15998916	COG2801
16989687	COG2801
14053196	COG2801
12554737	COG2801
4201231	COG2801
8332396	COG2801
2824116	COG2801
17721319	COG2801
16379683	COG2801
17704737	COG2801
6762099	COG2801
5498300	COG2801
3328709	COG2801
19041037	COG2801
5800572	COG2801
15266154	COG2801
11741474	COG2801
6310897	COG2801
9770001	COG2801
12332896	COG2801
3328495	COG2801
16164468	COG2801
3403506	COG2801
16265817	COG2801
12113546	COG2801
4972764	COG2801
7733295	COG2801
7479855	COG2801
9941759	COG2801
6230520	COG2801
4201997	COG2801
3572236	COG2801
8442282	COG2801
5113742	COG2801
15717960	COG2801
6836041	COG2801
2430198	COG2801
2986774	COG2801
7062699	COG2801
17590334	COG2801
18432647	COG2801
4656907	COG2801
15734379	COG2801
9910560	COG2801
18029771	COG2801
10179194	COG2801
7479070	COG2801
17357759	COG2801
12267994	COG2801
18648513	COG2801
3572175	COG2801
6583321	COG2801
2005312	COG2801
3328914	COG2801
4726905	COG2801
3572984	COG2801
18432578	COG2801
15189346	COG2801
4393078	COG2801
18432310	COG2801
9899784	COG2801
13690298	COG2801
387289	COG2801
5498680	COG2801
1123318	COG2801
7203285	COG2801
17768196	COG2801
14053074	COG2801
18029312	COG2801
14211996	COG2801
1544466	COG2801
14080346	COG2801
8332290	COG2801
13724885	COG2801
9941600	COG2801
18432402	COG2801
465945	COG2801
12113611	COG2801
19082074	COG2801
1658269	COG2801
7733487	COG2801
14810580	COG2801
11261580	COG2801
6026781	COG2801
2824624	COG2801
13772089	COG2801
12554073	COG2801
12781186	COG2801
9212982	COG2801
14120143	COG2801
19214151	COG2801
17357546	COG2801
2986264	COG2801
4314565	COG2801
2986279	COG2801
2430124	COG2801
14312900	COG2801
8442250	COG2801
18718072	COG2801
16724810	COG2801
17189999	COG2801
15490907	COG2801
18718802	COG2801
5306381	COG2801
13724476	COG2801
3698977	COG2801
16164434	COG2801
11261105	COG2801
14080280	COG2801
18648494	COG2801
11190657	COG2801
9069647	COG2801
10237233	COG2801
11661099	COG2801
9336737	COG2801
2587307	COG2801
10789202	COG2801
2430507	COG2801
14337694	COG2801
10992819	COG2801
6583423	COG2801
12267677	COG2801
14810431	COG2801
6743084	COG2801
5571970	COG2801
10992941	COG2801
17704618	COG2801
3115339	COG2801
7388533	COG2801
12113602	COG2801
3403185	COG2801
17357798	COG2801
17590865	COG2801
3403308	COG2801
2587122	COG2801
6583769	COG2801
19214226	COG2801
14080591	COG2801
1967314	COG2801
13772884	COG2801
3698381	COG2801
16916672	COG2801
16164608	COG2801
14810359	COG2801
4896048	COG2801
17357806	COG2801
3698427	COG2801
2824643	COG2801
3023571	COG2801
17694876	COG2801
12504638	COG2801
3698666	COG2801
16916974	COG2801
12781954	COG2801
18029136	COG2801
5800982	COG2801
15682631	COG2801
7733519	COG2801
18718114	COG2801
15817617	COG2801
8442782	COG2801
12267708	COG2801
13772693	COG2801
2587728	COG2801
5113788	COG2801
14053451	COG2801
6136466	COG2801
18029014	COG2801
13724406	COG2801
6583438	COG2801
6136866	COG2801
6310815	COG2801
9336656	COG2801
14211875	COG2801
5800646	COG2801
4262418	COG2801
4726828	COG2801
7238054	COG2801
1123474	COG2801
14845413	COG2801
12757040	COG2801
15377453	COG2801
17768578	COG2801
6026647	COG2801
11741635	COG2801
7792071	COG2801
990119	COG2801
17625294	COG2801
12622112	COG2801
7062307	COG2801
7388854	COG2801
9691107	COG2801
3328918	COG2801
11731137	COG2801
12554640	COG2801
7000866	COG2801
15266558	COG2801
15189436	COG2801
12622094	COG2801
5306431	COG2801
12267104	COG2801
14080440	COG2801
6038677	COG2801
17778101	COG2801
12661926	COG2801
7388623	COG2801
8145356	COG2801
15221941	COG2801
18865215	COG2801
235999	COG2801
7479747	COG2801
18029668	COG2801
5800786	COG2801
14099053	COG2801
17768350	COG2801
19082255	COG2801
4201734	COG2801
1124472	COG2801
4262498	COG2801
5578334	COG2801
2561224	COG2801
18029220	COG2801
4201644	COG2801
5537697	COG2801
8212308	COG2801
1123699	COG2801
2561413	COG2801
19041719	COG2801
3403518	COG2801
2587153	COG2801
11429566	COG2801
8145891	COG2801
14080502	COG2801
6137513	COG2801
8145371	COG2801
11578075	COG2801
980348	COG2801
14845070	COG2801
13690486	COG2801
9151804	COG2801
5537534	COG2801
13019264	COG2801
7388790	COG2801
16368383	COG2801
3698123	COG2801
4262504	COG2801
17704654	COG2801
305277	COG2801
16164237	COG2801
11741812	COG2801
14337176	COG2801
9899169	COG2801
12622606	COG2801
13772192	COG2801
721752	COG2801
19041698	COG2801
7733795	COG2801
16379415	COG2801
12267522	COG2801
3403239	COG2801
2824174	COG2801
4201689	COG2801
7203746	COG2801
12267320	COG2801
9910984	COG2801
9941603	COG2801
12554879	COG2801
11741577	COG2801
8019314	COG2801
6319355	COG2801
17962836	COG2801
9768791	COG2801
9099131	COG2801
7498524	COG2801
9005048	COG2801
12767456	COG2801
2838198	COG2801
6984554	COG2801
9309121	COG2801
9712129	COG2801
17176562	COG2801
10137689	COG2801
8621561	COG2801
5577254	COG2801
3059853	COG2801
4249686	COG2801
19172194	COG2801
7800007	COG2801
2838880	COG2801
10369350	COG2801
10369997	COG2801
16973714	COG2801
8773974	COG2801
3301814	COG2801
3019738	COG2801
15797207	COG2801
13084020	COG2801
16416180	COG2801
14608390	COG2801
1506131	COG2801
2770036	COG2801
5421790	COG2801
6056139	COG2801
17088553	COG2801
10770597	COG2801
7885743	COG2801
3819384	COG2801
7260893	COG2801
889609	COG2801
2084596	COG2801
16669373	COG2801
18789271	COG2801
809786	COG2801
8521524	COG2801
10489760	COG2801
11912423	COG2801
6444419	COG2801
13084620	COG2801
6198081	COG2801
15921747	COG2801
18454316	COG2801
9768782	COG2801
16416290	COG2801
8019867	COG2801
1351686	COG2801
11648339	COG2801
14521832	COG2801
7761413	COG2801
5433568	COG2801
18937535	COG2801
18759476	COG2801
15921972	COG2801
5916966	COG2801
2084644	COG2801
2805285	COG2801
5386006	COG2801
6984839	COG2801
1495924	COG2801
14608218	COG2801
10675418	COG2801
17176631	COG2801
10489959	COG2801
14872095	COG2801
9820692	COG2801
7939944	COG2801
11567543	COG2801
647375	COG2801
17188326	COG2801
11567860	COG2801
18789394	COG2801
8470008	COG2801
10137765	COG2801
16669806	COG2801
18628529	COG2801
15797025	COG2801
10695108	COG2801
8056267	COG2801
10695161	COG2801
14330969	COG2801
9005021	COG2801
17308323	COG2801
18645838	COG2801
1028265	COG2801
7817421	COG2801
15208349	COG2801
10560759	COG2801
18645132	COG2801
13159928	COG2801
2394035	COG2801
7174200	COG2801
2012334	COG2801
17774838	COG2801
10628448	COG2801
8602479	COG2801
6453349	COG2801
9725823	COG2801
13268382	COG2801
12881877	COG2801
15689401	COG2801
10628236	COG2801
17020389	COG2801
8770157	COG2801
13427154	COG2801
145140	COG2801
12155634	COG2801
6453668	COG2801
817306	COG2801
10628433	COG2801
14517880	COG2801
19277679	COG2801
1458263	COG2801
4567936	COG2801
16608249	COG2801
1631514	COG2801
14488025	COG2801
10858831	COG2801
19277250	COG2801
16679843	COG2801
11325241	COG2801
16654052	COG2801
9290844	COG2801
145078	COG2801
4503549	COG2801
18816796	COG2801
1211590	COG2801
3096147	COG2801
13968014	COG2801
9992130	COG2801
6377310	COG2801
11865085	COG2801
9992118	COG2801
8075467	COG2801
817780	COG2801
7571386	COG2801
5407970	COG2801
19277545	COG2801
15676921	COG2801
7583690	COG2801
7007760	COG2801
18497291	COG2801
2715391	COG2801
5407838	COG2801
2715501	COG2801
1211307	COG2801
19277691	COG2801
1570317	COG2801
8722419	COG2801
2394193	COG2801
27259	COG2801
15848102	COG2801
11325143	COG2801
8802506	COG2801
17790265	COG2801
7490946	COG2801
13427739	COG2801
13427482	COG2801
18305819	COG2801
17774877	COG2801
12943682	COG2801
17790543	COG2801
9433285	COG2801
11118015	COG2801
9174746	COG2801
4873456	COG2801
16679751	COG2801
5107863	COG2801
9725505	COG2801
15208132	COG2801
11747227	COG2801
7490943	COG2801
17774294	COG2801
18583430	COG2801
16390702	COG2801
16390824	COG2801
94451	COG2801
7174033	COG2801
11475037	COG2801
6377085	COG2801
1478533	COG2801
17774048	COG2801
12881695	COG2801
15208360	COG2801
16097082	COG2801
19277297	COG2801
16225827	COG2801
5107562	COG2801
19060126	COG2801
5377024	COG2801
6429392	COG2801
17774230	COG2801
17774321	COG2801
12281286	COG2801
17020344	COG2801
9142225	COG2801
94967	COG2801
16679828	COG2801
985244	COG2801
1324314	COG2801
414055	COG2801
15848592	COG2801
15774653	COG2801
11357953	COG2801
17774996	COG2801
14430779	COG2801
2394447	COG2801
9248828	COG2801
14517956	COG2801
15450436	COG2801
19060460	COG2801
1503912	COG2801
18645334	COG2801
6453779	COG2801
17774400	COG2801
94524	COG2801
11357980	COG2801
2921725	COG2801
5376147	COG2801
1211657	COG2801
16608941	COG2801
12943505	COG2801
4873148	COG2801
11118165	COG2801
14458810	COG2801
16608905	COG2801
16390519	COG2801
2715778	COG2801
8770536	COG2801
18574304	COG2801
8075381	COG2801
3096888	COG2801
9191319	COG2801
17774852	COG2801
7174535	COG2801
19277905	COG2801
1028023	COG2801
1478616	COG2801
9433458	COG2801
18305568	COG2801
4598919	COG2801
7257279	COG2801
18497443	COG2801
27188	COG2801
12789006	COG2801
9676915	COG2801
8602834	COG2801
10532412	COG2801
6453192	COG2801
7817026	COG2801
9142306	COG2801
12789206	COG2801
16227177	COG2801
1324171	COG2801
19060812	COG2801
9346593	COG2801
16608637	COG2801
17774251	COG2801
8743673	COG2801
12397140	COG2801
7975946	COG2801
792544	COG2801
8655999	COG2801
17053935	COG2801
13159813	COG2801
4795291	COG2801
17774658	COG2801
11357680	COG2801
4598541	COG2801
8075364	COG2801
17476362	COG2801
15208247	COG2801
6103321	COG2801
3096696	COG2801
16390575	COG2801
7257097	COG2801
5377221	COG2801
15774336	COG2801
14156854	COG2801
15450515	COG2801
15689242	COG2801
4795764	COG2801
2715799	COG2801
6532508	COG2801
11865039	COG2801
9248361	COG2801
9433332	COG2801
16390858	COG2801
6453484	COG2801
18305946	COG2801
19277017	COG2801
16293625	COG2801
1478815	COG2801
14057856	COG2801
2715301	COG2801
9676561	COG2801
7627219	COG2801
5183270	COG2801
9433405	COG2801
19301209	COG2801
10116336	COG2801
8743069	COG2801
4948826	COG2801
4795269	COG2801
8655560	COG2801
5107686	COG2801
3096997	COG2801
13233922	COG2801
2996457	COG2801
17699992	COG2801
18645380	COG2801
6532288	COG2801
14605141	COG2801
5107364	COG2801
14077328	COG2801
